"Stock","Country","Gear Type","1950","S_1950","1951","S_1951","1952","S_1952","1953","S_1953","1954","S_1954","1955","S_1955","1956","S_1956","1957","S_1957","1958","S_1958","1959","S_1959","1960","S_1960","1961","S_1961","1962","S_1962","1963","S_1963","1964","S_1964","1965","S_1965","1966","S_1966","1967","S_1967","1968","S_1968","1969","S_1969","1970","S_1970","1971","S_1971","1972","S_1972","1973","S_1973","1974","S_1974","1975","S_1975","1976","S_1976","1977","S_1977","1978","S_1978","1979","S_1979","1980","S_1980","1981","S_1981","1982","S_1982","1983","S_1983","1984","S_1984","1985","S_1985","1986","S_1986","1987","S_1987","1988","S_1988","1989","S_1989","1990","S_1990","1991","S_1991","1992","S_1992","1993","S_1993","1994","S_1994","1995","S_1995","1996","S_1996","1997","S_1997","1998","S_1998","1999","S_1999","2000","S_2000","2001","S_2001","2002","S_2002","2003","S_2003","2004","S_2004","2005","S_2005","2006","S_2006","2007","S_2007","2008","S_2008","2009","S_2009","2010","S_2010"
"Principal tunas Indian Ocean","Europe","Purse seine","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","372","","2063","","20089","","85389","","112351","","127576","","148660","","193836","","195916","","175563","","176723","","185183","","198443","","212341","","243441","","220841","","211683","","168294","","224560","","225087","","208195","","255878","","284193","","261297","","289126","","301691","","191408","","208964","","182540","","195937",""
"Principal tunas Indian Ocean","Europe","Troll line","100","","100","","100","","100","","100","","100","","100","","100","","100","","100","","100","","100","","100","","100","","100","","100","","100","","200","","300","","300","","400","","500","","500","","400","","482","","359","","384","","323","","446","","394","","329","","309","","241","","231","","221","","182","","191","","215","","264","","250","","250","","309","","401","","0","-","0","-","0","-","0","-","0","-","0","-","95","","176","","207","","352","","514","","763","","652","","676","","676","","676","","676","","676",""
"Principal tunas Indian Ocean","Oceania","Longline","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","254","","66","","84","","181","","655","","899","","353","","132","","384","","487","","978","","896","","1073","","842","","506","","270","","74","","107","","110","","38","","388","","341",""
"Principal tunas Indian Ocean","Oceania","Other gears","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","48","","34","","5","","9","","2","","4","","35","","3","","36","","85","","47","","133","","523","","406","","28","","64","","86","","74","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","394","","137","","86","","5891","","3118","","50","","21","","129","","300","","32","","11","","3","","4","","5","","4","","2","","3","","2","","0","-","0","-","1","","0","-"
"Principal tunas Indian Ocean","Oceania","Pole and line","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","427","","77","","35","","10","","54","","192","","38","","6","","57","","0","-","22","","8","","68","","468","","212","","892","","1913","","4982","","2993","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-"
"Principal tunas Indian Ocean","Oceania","Purse seine","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","63","","310","","54","","65","","175","","626","","1072","","56","","0","-","583","","761","","319","","31","","1151","","0","-","0","-","12","","0","-","0","-","0","-","1038","","1144","","0","-","30","","0","-","446","","90","","892","","855","","0","-"
"Principal tunas Indian Ocean","Oceania","Troll line","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","16","","11","","35","","0","-","1","","2","","0","-","0","-","0","-","0","-","0","-","7","","20","","7","","6","","5","","6","","1","","0","-","0","-","0","-","0","-"
"Principal tunas Pacific","-","Longline","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2","","0","-","0","-","1735","","2824","","5879","","6333","","3654","","1471","","700","","2400","","2400","","2400","","2400","","2400","","2456","","2400","","2403",""
"Principal tunas Pacific","-","Other gears","23572","","15802","","12391","","8145","","18404","","63912","","80287","","73936","","67994","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","79","","41","","0","-","36","","192","","16","","118","","137","","125","","1833","","167","","79","","208","","75","","3","","0","-","0","-"
"Principal tunas Pacific","-","Pole and line","115455","","111116","","98832","","94732","","107762","","50811","","58828","","58402","","46776","","0","-","0","-","471","","861","","645","","710","","657","","12042","","581","","822","","1823","","475","","0","-","15","","0","-","0","-","322","","424","","1","","736","","1178","","447","","0","-","0","-","0","-","38","","54","","29","","0","-","0","-","0","-","0","-","0","-","0","-","187","","63","","326","","0","-","374","","0","-","270","","125","","0","-","0","-","0","-","0","-","0","-","0","-","21","","1052","","2238","","1874",""
"Principal tunas Pacific","-","Purse seine","21597","","16169","","25861","","26542","","25039","","19221","","25247","","19902","","34644","","21293","","5224","","20105","","20121","","12434","","29456","","10104","","21055","","15180","","16918","","14125","","16379","","26462","","30668","","39001","","41348","","34970","","52669","","79638","","90615","","113720","","128630","","158782","","251964","","440934","","457086","","408849","","487202","","564575","","619656","","673652","","780020","","1000008","","976440","","860748","","996293","","963544","","929287","","1025499","","1308566","","1157143","","1241103","","1232252","","1372195","","1389083","","1482655","","1636927","","1708464","","1853364","","1929371","","1992430","","1858038",""
"Principal tunas Pacific","-","Troll line","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","158","","137","","505","","404","","286","","261","","490","","127","","127","","127","","127","","127","","127","","127","","127","","127","","127",""
"Principal tunas Pacific","Africa","Longline","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","6","","15","","6","","0","-","0","-","0","-"
"Principal tunas Pacific","Africa","Purse seine","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","5426","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-"
"Principal tunas Pacific","Americas","Longline","1111","","1245","","1435","","1479","","1452","","1364","","1148","","860","","841","","809","","708","","626","","669","","549","","516","","501","","513","","446","","367","","439","","475","","415","","394","","293","","324","","285","","328","","438","","415","","282","","575","","774","","1175","","885","","872","","913","","1019","","1487","","2390","","2724","","2810","","2885","","2453","","3535","","3554","","5120","","4679","","6934","","7578","","7220","","7752","","22901","","20034","","15882","","15847","","14777","","15280","","15040","","13741","","12221","","11930",""
"Principal tunas Pacific","Americas","Other gears","0","-","0","-","1377","","267","","169","","763","","1258","","450","","68","","1654","","1469","","2727","","3016","","4088","","5114","","1981","","2847","","7200","","14113","","13991","","12835","","10372","","2867","","1416","","2088","","2011","","2121","","3662","","3212","","1774","","3251","","1982","","970","","1798","","2883","","1999","","903","","594","","1642","","1786","","3513","","3309","","3420","","6105","","3668","","6126","","4053","","2375","","4910","","9660","","4596","","3129","","4426","","7620","","4315","","6221","","2270","","2500","","1991","","1978","","2130",""
"Principal tunas Pacific","Americas","Pole and line","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","88382","","51080","","46702","","29255","","26135","","17163","","26852","","11168","","27365","","15854","","15347","","15689","","19152","","16505","","15555","","20617","","22542","","16952","","10892","","10215","","13215","","8528","","10039","","7271","","10230","","8459","","4416","","5917","","9086","","10450","","8486","","4179","","5616","","6525","","9502","","7325","","6862","","7177","","8260","","7231","","4420","","3045","","4953","","2253","","1789","","2833","","3608","","1441","","1486","","1648","","3309","","513",""
"Principal tunas Pacific","Americas","Purse seine","5835","","6577","","4152","","8866","","19074","","12346","","11454","","18430","","27868","","55362","","105329","","136534","","136440","","154335","","147861","","141535","","146973","","183082","","160696","","169449","","196766","","215166","","216746","","243871","","261560","","305792","","347845","","255427","","308750","","286330","","272788","","289265","","222604","","142258","","205918","","269210","","314629","","294526","","340441","","347435","","301979","","249107","","267092","","258456","","250605","","315375","","354811","","380850","","363701","","468891","","437469","","458818","","520025","","574373","","445371","","528363","","465045","","367019","","465933","","442143","","426385",""
"Principal tunas Pacific","Americas","Troll line","32746","","15629","","23914","","15745","","12246","","13264","","18768","","21173","","14929","","21202","","20105","","12059","","19753","","25145","","18391","","16557","","15377","","17975","","21462","","20192","","21422","","22272","","27521","","17053","","21509","","19043","","16183","","10022","","16636","","7302","","7789","","12870","","6831","","9786","","9705","","6683","","5097","","3937","","8611","","6183","","7232","","7277","","8333","","8135","","15728","","13588","","24378","","20023","","21998","","16036","","18567","","20099","","18441","","23101","","23077","","14492","","19714","","19156","","17220","","17465","","17873",""
"Principal tunas Pacific","Asia","Longline","46751","","31845","","70017","","76337","","72899","","76460","","80443","","123643","","142070","","136631","","167201","","203062","","203361","","232228","","180821","","162399","","203122","","189460","","182070","","196467","","192707","","189474","","225336","","233532","","198225","","223625","","270439","","311704","","297511","","282713","","309512","","254092","","244099","","244253","","218154","","255040","","291869","","299972","","285336","","250518","","313243","","289893","","295032","","280945","","307799","","272247","","242197","","263184","","263844","","224008","","251586","","278306","","294506","","275594","","253866","","227287","","210286","","197364","","200645","","230734","","225733",""
"Principal tunas Pacific","Asia","Other gears","15402","","17997","","23997","","24470","","28450","","28831","","29980","","28309","","30475","","31157","","33596","","37845","","37785","","39886","","44693","","44954","","48383","","54911","","55602","","60085","","71636","","70797","","88513","","106268","","116365","","114914","","108817","","139633","","135893","","131655","","105267","","126270","","126080","","127592","","128494","","147106","","156237","","137971","","156460","","178458","","213834","","192578","","155272","","123728","","145935","","150773","","159967","","148337","","169536","","173909","","175890","","163206","","171981","","172198","","145205","","147086","","149777","","155548","","158016","","161770","","160308",""
"Principal tunas Pacific","Asia","Pole and line","47694","","112343","","127198","","109147","","125554","","127584","","147619","","150320","","163087","","166104","","99601","","151371","","166888","","126320","","167052","","174273","","239657","","203059","","179881","","350507","","399727","","369508","","221010","","294174","","312786","","250196","","328947","","305562","","329134","","282575","","329541","","274038","","282125","","302688","","380410","","255088","","325952","","269866","","286318","","284325","","224443","","270410","","255597","","283815","","243557","","257928","","223758","","248811","","257619","","280814","","257829","","201699","","206085","","209575","","195700","","208551","","183822","","193591","","175906","","164061","","171110",""
"Principal tunas Pacific","Asia","Purse seine","0","-","0","-","2299","","2373","","5602","","3264","","4170","","2905","","1195","","1575","","2032","","2717","","2598","","2856","","1603","","2132","","1372","","2692","","3325","","2708","","2096","","3312","","3008","","3704","","6180","","2592","","4105","","2926","","3661","","4683","","2850","","2381","","2259","","1344","","5623","","4176","","4816","","3513","","2302","","3712","","3147","","9874","","8580","","5222","","4020","","17432","","3936","","9940","","5292","","12779","","14227","","7997","","10316","","8879","","12192","","13133","","8033","","12341","","12242","","11210","","5739",""
"Principal tunas Pacific","Asia","Troll line","0","-","0","-","667","","1472","","1656","","1507","","1763","","2392","","1497","","736","","1885","","3193","","1683","","2542","","2784","","1963","","1614","","3273","","1568","","2219","","1198","","1492","","842","","2108","","1656","","1031","","830","","2166","","4517","","2655","","1531","","1777","","864","","2028","","1874","","1850","","1467","","880","","1124","","903","","1250","","2069","","915","","546","","4111","","18915","","12172","","15248","","13974","","11578","","22742","","13716","","12240","","14935","","20133","","12271","","7991","","8574","","9375","","8753","","8179",""
"Principal tunas Pacific","Europe","Longline","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","58","","70","","18","","791","","791","","87","","54","","227",""
"Principal tunas Pacific","Europe","Purse seine","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1568","","4399","","10279","","10251","","15721","","12251","","9333","","11791","","18573","","13418","","10098","","2584","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","31208","","54948","","39870","","39352","","32644","","35453","","25126","","25002","","30341","","6221","","9098","","16521","","4968",""
"Principal tunas Pacific","Oceania","Longline","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","111","","0","-","0","-","177","","241","","252","","600","","687","","173","","543","","726","","657","","732","","633","","2795","","2491","","3236","","3426","","3717","","4427","","6166","","9112","","11818","","16288","","22699","","29506","","28576","","39061","","47114","","53201","","53338","","59457","","49317","","57879","","54160","","47224","","53241","","65246",""
"Principal tunas Pacific","Oceania","Other gears","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","1","","0","-","0","-","15","","16","","1863","","1843","","1820","","1820","","1822","","1822","","1829","","1830","","1829","","1834","","2203","","2084","","2002","","2020","","2085","","2192","","2278","","2238","","2586","","4553","","10639","","1820","","5622","","2905","","3304","","2977","","4809","","14769","","14942","","15815","","15854",""
"Principal tunas Pacific","Oceania","Pole and line","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1166","","2670","","2686","","3406","","5056","","4762","","10610","","23928","","22654","","37179","","58882","","30843","","54719","","41930","","79440","","60524","","65710","","68392","","27948","","34659","","41099","","38981","","42808","","28046","","37595","","32889","","25979","","43843","","26388","","23314","","27153","","38861","","26553","","24186","","25048","","20866","","3889","","5340","","10652","","11526","","8039","","4632","","8167","","4940","","2453","","934","","570",""
"Principal tunas Pacific","Oceania","Purse seine","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","36210","","40577","","42118","","37692","","44099","","48202","","33796","","41765","","33372","","43081","","31867","","22886","","14415","","26946","","13597","","0","-","0","-","0","-","0","-","0","-","0","-"
"Principal tunas Pacific","Oceania","Troll line","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","5","","14","","0","-","50","","0","-","268","","484","","898","","646","","25","","621","","1686","","814","","1468","","2085","","2434","","747","","2773","","3256","","1925","","1283","","427","","4504","","2892","","2711","","3445","","3225","","4741","","5625","","5395","","2886","","4590","","1922","","3581","","2930","","3197","","4138","","3688","","3064","","2277","","1919","","3385","","1847","","1870",""
"Tuna Southern Oceans","-","Longline","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","4","","7","","14","","9","","7","","3","","2","","3","","7","","2","","103","","4","","97","","73","","15","","54","","497","","585","","333","","471","","403","","31","","45","","219","","54","","15","","1","","2","","0","-","0","-","0","-","0","-"
"Tuna Southern Oceans","-","Other gears","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","0","-","0","-","14","","0","-","0","-"
"Tuna Southern Oceans","-","Pole and line","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","0","-","0","-","0","-","1","","0","-","0","-","0","-","0","-"
"Tuna Southern Oceans","-","Troll line","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2","","4","","3","","2","","2","","0","-","0","-","1",""
"Tuna Southern Oceans","Africa","Longline","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","145","","724","","398","","197","","2","","4","","5","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","1","","4","","1","","18","","15","","19","","24","","9","","41","","45","","32","","34",""
"Tuna Southern Oceans","Asia","Longline","0","-","0","-","565","","3890","","2447","","1964","","9603","","22908","","12462","","61892","","75826","","77927","","40397","","59724","","42838","","40689","","39644","","59281","","49657","","49849","","41059","","38179","","39528","","31315","","34105","","24149","","34126","","29609","","23718","","27886","","33722","","28074","","20962","","25035","","23583","","20573","","15622","","14601","","12224","","10866","","8445","","8835","","8613","","8738","","8124","","8492","","10793","","10094","","12071","","13113","","9803","","10774","","9858","","7785","","7988","","10613","","5851","","5325","","5970","","5385","","4812",""
"Tuna Southern Oceans","Asia","Other gears","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","11","","12","","0","-","67","","81","","87","","234","","319","","305","","107","","3","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-"
"Tuna Southern Oceans","Europe","Longline","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","3","","23","","0","-","3","","18","","14","","2","","11",""
"Tuna Southern Oceans","Oceania","Longline","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","1","","982","","519","","1760","","3780","","4016","","2859","","2284","","476","","773","","996","","661","","504","","444","","478","","424","","619","","296","","242","","381","","342","","625","","661",""
"Tuna Southern Oceans","Oceania","Other gears","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","130","","173","","305","","132","","93","","94","","82","","59","","94","","109","","263","","35","","48","","20","","4","","17","","8","","5","","2","","2","","0","-","0","-","0","-","0","-","1","","0","-","2","","4","","0","-","0","-","0","-"
"Tuna Southern Oceans","Oceania","Pole and line","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","5228","","11019","","8613","","8686","","9159","","10091","","14670","","11823","","8967","","7410","","6155","","5409","","7770","","3807","","1803","","1823","","1673","","1018","","844","","795","","1659","","1843","","640","","22","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2","","0","-"
"Tuna Southern Oceans","Oceania","Purse seine","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","8833","","3155","","1550","","3577","","2097","","2036","","6752","","6831","","5872","","4444","","5179","","6376","","5411","","2820","","1626","","2511","","1034","","22","","536","","1269","","1840","","3121","","2998","","3584","","5325","","5132","","4767","","4683","","5792","","4834","","5210","","5629","","4809","","5010","","4893","","4039",""
"Tuna Southern Oceans","Oceania","Surface fisheries unclassified","0","-","0","-","264","","509","","424","","322","","964","","1264","","2322","","2486","","3545","","3678","","4636","","6199","","6832","","6876","","8008","","6357","","8737","","8679","","7097","","6969","","12397","","9890","","12672","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-"
"Tuna Southern Oceans","Oceania","Troll line","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","31","","21","","1","","4","","0","-","0","-","9","","3","","31","","13","","3","","1","","0","-","1","","0","-","1","","3","","0","-","1","","0","-","7","","0","-"
